timestamp,score
2025-01-01 00:00:00,2.415572502733898
2025-01-01 00:01:00,1.1814569252824847
2025-01-01 00:02:00,0.6910044746191817
2025-01-01 00:03:00,2.095010220731565
2025-01-01 00:04:00,1.044963354008519
2025-01-01 00:05:00,0.8953977245384566
2025-01-01 00:06:00,0.6323280188023501
2025-01-01 00:07:00,1.9149401604387308
2025-01-01 00:08:00,0.7395241714992548
2025-01-01 00:09:00,0.9109282109650811
2025-01-01 00:10:00,1.6178692863364488
2025-01-01 00:11:00,1.2046115537561712
2025-01-01 00:12:00,0.777377736676236
2025-01-01 00:13:00,1.5582127652456619
2025-01-01 00:14:00,2.5153671266131403
2025-01-01 00:15:00,1.0290675682731003
2025-01-01 00:16:00,0.8955988434695445
2025-01-01 00:17:00,0.9325330167264817
2025-01-01 00:18:00,1.6965771972522217
2025-01-01 00:19:00,0.7918505514948487
2025-01-01 00:20:00,0.6344092417830062
2025-01-01 00:21:00,0.38152074630577304
2025-01-01 00:22:00,0.8752746265360795
2025-01-01 00:23:00,0.476369528122932
2025-01-01 00:24:00,0.7863611221490199
2025-01-01 00:25:00,2.009086924273164
2025-01-01 00:26:00,1.1841211267549165
2025-01-01 00:27:00,0.5726066051384383
2025-01-01 00:28:00,0.3391161186508063
2025-01-01 00:29:00,1.747716720587734
2025-01-01 00:30:00,1.582186955139702
2025-01-01 00:31:00,1.1992484600490392
2025-01-01 00:32:00,0.5886992715069902
2025-01-01 00:33:00,1.5828117261961816
2025-01-01 00:34:00,0.7145199289525237
2025-01-01 00:35:00,1.23588209606037
2025-01-01 00:36:00,2.352892087542969
2025-01-01 00:37:00,1.2078767891323205
2025-01-01 00:38:00,0.4160738734123163
2025-01-01 00:39:00,1.1073321439078443
2025-01-01 00:40:00,0.5182731785808286
2025-01-01 00:41:00,0.702525374697086
2025-01-01 00:42:00,1.3031944345685296
2025-01-01 00:43:00,1.5826510159165208
2025-01-01 00:44:00,0.6263384368491794
2025-01-01 00:45:00,0.9396486303134444
2025-01-01 00:46:00,0.9121430319276509
2025-01-01 00:47:00,0.745885403529676
2025-01-01 00:48:00,0.4591903490972064
2025-01-01 00:49:00,0.562893453895333
2025-01-01 00:50:00,2.1032170020807617
2025-01-01 00:51:00,1.1488231883763111
2025-01-01 00:52:00,1.2199359304832293
2025-01-01 00:53:00,1.4283634136637473
2025-01-01 00:54:00,1.3532900033320292
2025-01-01 00:55:00,0.5605451285354871
2025-01-01 00:56:00,1.0197816641353026
2025-01-01 00:57:00,1.1611250238919908
2025-01-01 00:58:00,1.1310671662489715
2025-01-01 00:59:00,1.0663374608129053
2025-01-01 01:00:00,1.2455122501994933
2025-01-01 01:01:00,1.1266931694879092
2025-01-01 01:02:00,0.9355536255662602
2025-01-01 01:03:00,0.7008504555638123
2025-01-01 01:04:00,0.6839204365794027
2025-01-01 01:05:00,1.1774765928860524
2025-01-01 01:06:00,1.483867880064182
2025-01-01 01:07:00,2.5303578673231817
2025-01-01 01:08:00,0.9793802452795777
2025-01-01 01:09:00,1.1276738392901973
2025-01-01 01:10:00,0.5718202641426336
2025-01-01 01:11:00,1.000607544198749
2025-01-01 01:12:00,0.9721607370372399
2025-01-01 01:13:00,0.30936351344013263
2025-01-01 01:14:00,0.7191420031880189
2025-01-01 01:15:00,0.4888546166602107
2025-01-01 01:16:00,1.4560685940549571
2025-01-01 01:17:00,0.8150532967087634
2025-01-01 01:18:00,0.841832699480191
2025-01-01 01:19:00,1.420853587432623
2025-01-01 01:20:00,0.44462357282978254
2025-01-01 01:21:00,0.7841579169274929
2025-01-01 01:22:00,0.8959488926223009
2025-01-01 01:23:00,1.1546693975755824
2025-01-01 01:24:00,1.7966238282023523
2025-01-01 01:25:00,1.323222869206272
2025-01-01 01:26:00,1.4764147256442126
2025-01-01 01:27:00,1.7999881809243223
2025-01-01 01:28:00,1.4802529322992437
2025-01-01 01:29:00,0.8118016994758268
2025-01-01 01:30:00,1.50587039996707
2025-01-01 01:31:00,1.5481128876635308
2025-01-01 01:32:00,1.2633495020889562
2025-01-01 01:33:00,0.646385627535214
2025-01-01 01:34:00,0.8788457223443001
2025-01-01 01:35:00,0.9470814970529579
2025-01-01 01:36:00,1.3486674635833922
2025-01-01 01:37:00,0.8116936465160212
2025-01-01 01:38:00,1.5865449944438421
2025-01-01 01:39:00,1.705284134531046
2025-01-01 01:40:00,1.6268549767640201
2025-01-01 01:41:00,1.6303887422805388
2025-01-01 01:42:00,0.8036237233011286
2025-01-01 01:43:00,1.1448208951061385
2025-01-01 01:44:00,0.4436731370871446
2025-01-01 01:45:00,0.7316408325046592
2025-01-01 01:46:00,0.9490308485006522
2025-01-01 01:47:00,1.7054164677233434
2025-01-01 01:48:00,1.1260330790732498
2025-01-01 01:49:00,2.1677439637293037
2025-01-01 01:50:00,1.1019395329274357
2025-01-01 01:51:00,2.4538421504161514
2025-01-01 01:52:00,0.9327520271033127
2025-01-01 01:53:00,1.6810196552803913
2025-01-01 01:54:00,0.7477450230370678
2025-01-01 01:55:00,1.5545788792255668
2025-01-01 01:56:00,0.5179042743038643
2025-01-01 01:57:00,1.6739917138231382
2025-01-01 01:58:00,1.6657623287222096
2025-01-01 01:59:00,1.5823294494839837
2025-01-01 02:00:00,1.5637186057698769
2025-01-01 02:01:00,1.150796874544543
2025-01-01 02:02:00,1.570010080396081
2025-01-01 02:03:00,0.8326311498431662
2025-01-01 02:04:00,1.3251431595746765
2025-01-01 02:05:00,1.8402470084301978
2025-01-01 02:06:00,1.0453082525646333
2025-01-01 02:07:00,2.1199482583941966
2025-01-01 02:08:00,1.397101691797768
2025-01-01 02:09:00,1.1905111806005295
2025-01-01 02:10:00,1.720819746799983
2025-01-01 02:11:00,1.9348147560958557
2025-01-01 02:12:00,2.129260216239941
2025-01-01 02:13:00,1.584632706782966
2025-01-01 02:14:00,1.2846894110175588
2025-01-01 02:15:00,0.7813281440384555
2025-01-01 02:16:00,1.1715474423847925
2025-01-01 02:17:00,1.905292369057064
2025-01-01 02:18:00,1.1745097739415
2025-01-01 02:19:00,1.6289561258941276
2025-01-01 02:20:00,0.8145312969249157
2025-01-01 02:21:00,1.4701019099119255
2025-01-01 02:22:00,1.1146312468100423
2025-01-01 02:23:00,0.8663291710755383
2025-01-01 02:24:00,1.9245431796775037
2025-01-01 02:25:00,0.9953981058061966
2025-01-01 02:26:00,1.233059497087635
2025-01-01 02:27:00,0.5535829921658173
2025-01-01 02:28:00,1.247694523583105
2025-01-01 02:29:00,1.6813446410970798
2025-01-01 02:30:00,1.8523450709037428
2025-01-01 02:31:00,1.1913586705906456
2025-01-01 02:32:00,1.1458654843642542
2025-01-01 02:33:00,1.1259428555788176
2025-01-01 02:34:00,1.367316878529393
2025-01-01 02:35:00,1.17258704443513
2025-01-01 02:36:00,1.0615384326952129
2025-01-01 02:37:00,0.9871683459836896
2025-01-01 02:38:00,1.053513729826493
2025-01-01 02:39:00,0.9991765529581261
2025-01-01 02:40:00,1.434891099282233
2025-01-01 02:41:00,1.8887177380299485
2025-01-01 02:42:00,2.5585953355382114
2025-01-01 02:43:00,0.8705183309166877
2025-01-01 02:44:00,1.0981950360234327
2025-01-01 02:45:00,0.913133658969717
2025-01-01 02:46:00,1.1947260573305711
2025-01-01 02:47:00,1.333979530600618
2025-01-01 02:48:00,1.3299868228834224
2025-01-01 02:49:00,1.505928776637565
2025-01-01 02:50:00,1.3685076419019488
2025-01-01 02:51:00,0.7418478211880012
2025-01-01 02:52:00,0.7536471044498494
2025-01-01 02:53:00,1.0249634825331493
2025-01-01 02:54:00,0.904477341097408
2025-01-01 02:55:00,0.6824554046494131
2025-01-01 02:56:00,1.031675041863773
2025-01-01 02:57:00,1.225589672845675
2025-01-01 02:58:00,0.8761237326795503
2025-01-01 02:59:00,1.1188640899250335
2025-01-01 03:00:00,1.4451487647837598
2025-01-01 03:01:00,1.1278825722257275
